tweet_id,airline_sentiment,reason,airline,name,retweet_count,text,tweet_created
5.70065E+17,negative,Customer Service Issue,Southwest,TheRandyHarbin,0,@SouthwestAir won't let me send a DM because they don't follow me.. #lovedflyingwiththem #notanymore #wrong #badpolicy,23/02/15 19:38
5.70059E+17,negative,Customer Service Issue,Southwest,jenmedbery,0,@SouthwestAir Twitter cust svc rule 1 Dont say IF we fell short. I just told u u did! #2 If u cant solve problem don't say anything at all!,23/02/15 19:12
5.70057E+17,negative,Customer Service Issue,Southwest,kelios,0,"@SouthwestAir disappointed in the 'service' I've received. Checked in online, checked my my flight status online, CHECKED IN AT THE AIRPORT",23/02/15 19:05
5.7005E+17,negative,Customer Service Issue,Southwest,jenmedbery,0,"@SouthwestAir very disappointed in your customer service right now. definitely not feeling the luv. what's worse, 2nd time this winter.",23/02/15 18:39
5.70028E+17,negative,Customer Service Issue,Southwest,subzero4534,0,@SouthwestAir Should be a way to give voice to customers who pay for services that are not satisfactorily delivered. #justsayin,23/02/15 17:09
5.70021E+17,negative,Customer Service Issue,Southwest,Drewscifer,0,@SouthwestAir I am genuinely surprised you all don't upgrade people when you Cancelled Flight their flights or at least put them in a comparable spot,23/02/15 16:43
5.70017E+17,negative,Customer Service Issue,Southwest,EllenMalloy,0,@SouthwestAir would someone please DM me the customer relations number. The website has only customer service.,23/02/15 16:28
5.70015E+17,negative,Customer Service Issue,Southwest,RoaminTwin,0,@SouthwestAir : This is the second time in a row I haven't received text updates about flight time change. Don't offer if you won't use it,23/02/15 16:18
5.70013E+17,negative,Customer Service Issue,Southwest,JamesRoseFox4,0,@SouthwestAir @TaylorLumsden Taylor.  U gotta love SWA responsiveness at the@very least huh?,23/02/15 16:11
5.69998E+17,negative,Customer Service Issue,Southwest,toddntucker,0,"@SouthwestAir can tweet through the weekend/ bad weather, but closes down customer relations center to process refunds for Cancelled Flighted flights.",23/02/15 15:11
5.6997E+17,negative,Customer Service Issue,Southwest,Hustleran,0,@SouthwestAir  Poor customer service displayed over the weekend during the storm. I was stuck on the tarmac for 2.5 hours with no answer!,23/02/15 13:19
5.69952E+17,negative,Customer Service Issue,Southwest,littlemissjacob,0,"@SouthwestAir Just wanted 2 change an anytime flight leaving at 11:50 @ 11:00. Phone hold 4 46mins. Phone answers, she says sorry - no dice.",23/02/15 12:09
5.69946E+17,negative,Customer Service Issue,Southwest,CoachJEvans,0,@SouthwestAir pretty terrible customer service. Sat on hold 10 min. Then a busy signal. Then disconnected. Do all airlines have to suck?,23/02/15 11:46
5.69942E+17,negative,Customer Service Issue,Southwest,kaityteer,0,"@SouthwestAir Sorry to bother you, but I've been on hold for more than 2 hours and 30 minutes. Should I continue holding? Or call back?",23/02/15 11:30
5.69928E+17,negative,Customer Service Issue,Southwest,imdar844,0,@SouthwestAir  how many others didn't know you are stopping non stop flights to ATL and from to Hartford Ct as of April ?,23/02/15 10:32
5.69923E+17,negative,Customer Service Issue,Southwest,AayeBaby,0,"@SouthwestAir Hello remaining credits on your account will be refunded back to your credit card, when you choose a lower price flight?",23/02/15 10:12
5.6991E+17,negative,Customer Service Issue,Southwest,erinbraxton,0,"@SouthwestAir I never got an email confirmation for my ticket, but the credit card was charged.  Phone wait time is crazy. Is there a chat?",23/02/15 9:20
5.69907E+17,negative,Customer Service Issue,Southwest,ShanRosenberg,0,"@SouthwestAir res chg online/app no work, still on hold, faster for hubby to DRIVE to airport to make change @ counter #fail",23/02/15 9:08
5.69902E+17,negative,Customer Service Issue,Southwest,davidsawyerjr,0,@SouthwestAir I would still have my companion pass if your ridiculous airline hadn't stopped partnering with Hilton Hotels - GENIUS!!!,23/02/15 8:49
5.69902E+17,negative,Customer Service Issue,Southwest,laurenemiller11,0,@SouthwestAir I did. Still haven't heard a thing.,23/02/15 8:49
5.69895E+17,negative,Customer Service Issue,Southwest,LukeWyckoff,0,@SouthwestAir @LukeWyckoff: her name is Jane and she wanted was a call. 617-653-3040,23/02/15 8:23
5.6989E+17,negative,Customer Service Issue,Southwest,rcymozart,0,"@SouthwestAir Password reset email is incredibly slow to arrive today. Checked spam folder, too. Web site says a few minutes, but 15? :|",23/02/15 8:01
5.69888E+17,negative,Customer Service Issue,Southwest,OrygunPride,0,@SouthwestAir I've had TERRIBLE service in three airports in 10 hours. Glad they don't care we kind of need to be home. #SellMyPointsSoon,23/02/15 7:53
5.69886E+17,negative,Customer Service Issue,Southwest,simundz,0,@SouthwestAir on hold for 15+ min...no estimated answer time. Any help here?,23/02/15 7:45
5.69883E+17,negative,Customer Service Issue,Southwest,jennybeal,0,@SouthwestAir What's up with the wait times on your customer service line? Tried 2X on Fri. and now I've been on for over 15 min.,23/02/15 7:35
5.69875E+17,negative,Customer Service Issue,Southwest,jenwhooo,0,"@SouthwestAir Please get back with my about my airtran credit Q4VNMB, I call and I'm being told that I will, but I never get email/call back",23/02/15 7:03
5.69867E+17,negative,Customer Service Issue,Southwest,ChristinaTenti,0,@SouthwestAir customer service is rude and bothered by our calls. Has no idea what is going on and sighed heavily on the phone. Unbelievable,23/02/15 6:30
5.69866E+17,negative,Customer Service Issue,Southwest,nelsjeff,0,"@SouthwestAir @nelsjeff, 3.5 hrs. Late Flightr (no human interaction), ended up $'ing a completely new flight - so last flight out didn't sell out.",23/02/15 6:26
5.69732E+17,negative,Customer Service Issue,Southwest,intel_jim,0,@SouthwestAir You completely let me down tonight. Your gate agents' ambivalence is just too much. How sad for you (&amp; me.),22/02/15 21:34
5.6972E+17,negative,Customer Service Issue,Southwest,jparkermastin,0,@SouthwestAir @jparkermastin  customer service has been very passive in their response. Disappointed. I have only flown SW but am rethinking,22/02/15 20:47
5.69714E+17,negative,Customer Service Issue,Southwest,WillBursch,0,@SouthwestAir now I don't get the common courtesy of my phone call answered. Either policy is bad or people should be fired. #dissaponted,22/02/15 20:21
5.69708E+17,negative,Customer Service Issue,Southwest,WillBursch,0,@SouthwestAir what robot is running this account. The same one that doesn't remember anything they ask. Same conversation over and over.,22/02/15 19:59
5.69704E+17,negative,Customer Service Issue,Southwest,LukeWyckoff,0,"@SouthwestAir   A whole family, with a special Olympic athlete here, and you can't even call them? 617-653-3040",22/02/15 19:42
5.69702E+17,negative,Customer Service Issue,Southwest,zarrylarou,0,".@SouthwestAir glad you appreciate it, it’ll be the last dollar you ever get from me thanks to your wretched customer service",22/02/15 19:34
5.69692E+17,negative,Customer Service Issue,Southwest,GabiLieberman,0,"@SouthwestAir I need to Cancelled Flight one leg of a flight, but can't seem to do this online. Been on hold on the phone for 10 minutes. Any help?",22/02/15 18:54
5.69686E+17,negative,Customer Service Issue,Southwest,bmeshoulam,0,"@SouthwestAir For example, can't pay 4 hotel &amp; food? Or transport to alternate city we are flying from? Or give clear record of alt flight?",22/02/15 18:31
5.69685E+17,negative,Customer Service Issue,Southwest,bmeshoulam,0,@SouthwestAir Tough I can take. Zero meaningful assistance while stranded for 2 days is another matter. Looking for signs you care abt cust.,22/02/15 18:28
5.69684E+17,negative,Customer Service Issue,Southwest,MsNamri,0,@SouthwestAir why does the customer service have rather inconsistent information,22/02/15 18:22
5.69684E+17,negative,Customer Service Issue,Southwest,horacioguapo,0,@SouthwestAir but to make us tru to find space in other flights.  This customer service is as bad as @SpiritAirlines.,22/02/15 18:22
5.69682E+17,negative,Customer Service Issue,Southwest,AdCarp87,0,@SouthwestAir please start flying to Huntsville so I never have to fly American Airlines again,22/02/15 18:17
5.69673E+17,negative,Customer Service Issue,Southwest,KatieRAir,0,@SouthwestAir really shouldn't offer sweeps if your link isn't going to work! B http://t.co/nOfG0TQHYN,22/02/15 17:41
5.69672E+17,negative,Customer Service Issue,Southwest,ckramer,0,"@SouthwestAir Why can we no longer change trips with a companion online? Been doing it for years, now get message can't be done online?",22/02/15 17:36
5.69651E+17,negative,Customer Service Issue,Southwest,Techno_Quaya,0,@SouthwestAir I requested my boarding pass to be texted to me but I still haven't received it.,22/02/15 16:14
5.69648E+17,negative,Customer Service Issue,Southwest,arteriesrus,0,"@SouthwestAir  we understand air delays which are out of your control, terrible telephone support, apps and online access that do not work??",22/02/15 16:01
5.69638E+17,negative,Customer Service Issue,Southwest,masonsontwiter2,0,@SouthwestAir you guys should stop doing service in Denver it's horrible I get stuck here every time! I've been here almost 24hrs,22/02/15 15:22
5.6962E+17,negative,Customer Service Issue,Southwest,kirsten_lana,0,@SouthwestAir just sent it,22/02/15 14:11
5.69613E+17,negative,Customer Service Issue,Southwest,kesslerj24,0,@SouthwestAir I will be calling someone on Monday in customer relations. Very disappointed in how I was treated by customer service!,22/02/15 13:42
5.69602E+17,negative,Customer Service Issue,Southwest,mrpearson3rd,0,@SouthwestAir I was trying to find airfare for my family.  Your prices are ridiculous!  Almost $1000 more than @USAirways. #notmadeofmoney,22/02/15 12:59
5.69577E+17,negative,Customer Service Issue,Southwest,dan_humboldt,0,@SouthwestAir could I get a phone call from a customer service rep to get the issue resolved?,22/02/15 11:17
5.69567E+17,negative,Customer Service Issue,Southwest,mightymolar,0,@SouthwestAir waiting over a half hour for my checked baggage to be delivered! No updates from any ground crew,22/02/15 10:37
5.69562E+17,negative,Customer Service Issue,Southwest,Shivener,0,@SouthwestAir No like I said I could not reach anyone at your company so I had to rent a car and chalk the whole thing up to a loss,22/02/15 10:17
5.69555E+17,negative,Customer Service Issue,Southwest,Million_Miler,0,@SouthwestAir What's happened to your customer service? 2 Cancelled Flightled flights in 2 days &amp; an uninformed and unapologetic staff. #nolove #cali,22/02/15 9:50
5.6955E+17,negative,Customer Service Issue,Southwest,Shivener,0,"@SouthwestAir I tried for 5hrs to contact SW! Twitter, fb, phone, email w/ no reply. 24hrs Late Flightr u respond, what could you do at this point?",22/02/15 9:30
5.69544E+17,negative,Customer Service Issue,Southwest,amybeckr,0,@SouthwestAir I have never had such awful customer service and conflicting service. Outrageous.,22/02/15 9:07
5.69529E+17,negative,Customer Service Issue,Southwest,dan_humboldt,0,@SouthwestAir no I wasn't. After over an hour was too frustrated and had to hang up.,22/02/15 8:05
5.69526E+17,negative,Customer Service Issue,Southwest,johnmsanchez,0,@SouthwestAir fyi the link in your baggage incident email redirects to a 404 on mobile. The link auto changes on mobile. Desktop works fine.,22/02/15 7:56
5.69516E+17,negative,Customer Service Issue,Southwest,AnthonyLambkin,0,@SouthwestAir I was never able to talk so someone so had to buy another new ticket. Will be calling shortly for refund.,22/02/15 7:17
5.69516E+17,negative,Customer Service Issue,Southwest,gotomaio,0,@SouthwestAir #tfw1 @JimCramer @AARP TY-Spent total of 3 hrs and 20 mins holding. Cell battery died. Finally made arrangements w kind Rep,22/02/15 7:15
5.69511E+17,negative,Customer Service Issue,Southwest,cjangla,0,"@SouthwestAir no after 75 mins of hold, I finally hung up! Ridiculous wait times. Can you assist in Cancelled Flighting reservation?",22/02/15 6:55
5.69508E+17,negative,Customer Service Issue,Southwest,purdom44,0,@SouthwestAir some woman gets on plane and holds 2 seats in the bulkhead for her friends with C boarding passes. I paid $ earlybird thx,22/02/15 6:45
5.69503E+17,negative,Customer Service Issue,Southwest,JayWogi,0,@SouthwestAir looks like you are up and running for the day. Still can't get through on the phone. Can you follow so I can dm you my info,22/02/15 6:23
5.69502E+17,negative,Customer Service Issue,Southwest,mcloeren,0,"@SouthwestAir #CustomerServiceFail - - almost missed flight - long slow BWI ticket line: ""Rather make a complaint or your flight?""",22/02/15 6:21
5.69497E+17,negative,Customer Service Issue,Southwest,betorides,0,@SouthwestAir no HUMAN contact for 2 mths from @AmericanAir cust relations or refund dept. If ever a problem do u have humans I can talk to?,22/02/15 5:59
5.69491E+17,negative,Customer Service Issue,Southwest,Tom_Fili,0,@SouthwestAir 2 hours on hold for customer service never us SW again,22/02/15 5:38
5.69408E+17,negative,Customer Service Issue,Southwest,kylemusserco,0,@SouthwestAir want to pick up a customer from @SpiritAirlines sign me up 🙌😏,22/02/15 0:07
5.69373E+17,negative,Customer Service Issue,Southwest,amy__kristen,0,@SouthwestAir want to explain why I was on hold for 2+ hrs tonight trying to reach customer service only to learn they're only there Mon-Fr?,21/02/15 21:48
5.69369E+17,negative,Customer Service Issue,Southwest,KMadson,0,@SouthwestAir been on hold for 1.5 hrs. What's up?,21/02/15 21:32
5.69366E+17,negative,Customer Service Issue,Southwest,hzidell,0,@SouthwestAir we are having a real issue trying to get thru to you.  On hold for 2 hours &amp; got disconnected!  Please help!,21/02/15 21:18
5.69364E+17,negative,Customer Service Issue,Southwest,JCRU28,0,@SouthwestAir now on hold for 2.5 hours waiting to speak to someone about my Cancelled Flightled flight from Philly to ORL,21/02/15 21:13
5.69359E+17,negative,Customer Service Issue,Southwest,abrandt88,0,@southwestair I've been on hold for 2 hours to reschedule my Cancelled Flightled flight for the morning. What gives? I need help NOW,21/02/15 20:50
5.69358E+17,negative,Customer Service Issue,Southwest,Firmadge,0,@SouthwestAir been holding for 1 hour and 10 minutes. To rebook Cancelled Flightlation.You guys need more help!,21/02/15 20:49
5.69357E+17,negative,Customer Service Issue,Southwest,enzo_the_baker,0,@SouthwestAir I was on hold for over 2 hours and my call got disconnected. Thanks a lot.,21/02/15 20:44
5.69356E+17,negative,Customer Service Issue,Southwest,Diva_tobe,0,@SouthwestAir everything OK? This is my 3rd call for the day and this time I've been on hold for 1.5 hrs. I'll hang up and try again.,21/02/15 20:40
5.69356E+17,negative,Customer Service Issue,Southwest,pasdexcuses,0,@SouthwestAir Your hold music needs 2 be fixed:certain tracks have loud phone button mashing tones in them.Estimated wait time would help 2.,21/02/15 20:39
5.69349E+17,negative,Customer Service Issue,Southwest,relaxnsmile,0,"@SouthwestAir - wow! 100 minutes on hold, so far. Now phone is dying...",21/02/15 20:11
5.69347E+17,negative,Customer Service Issue,Southwest,JCRU28,0,@SouthwestAir on hold now for 1 Hour 25 mins Whats the holdup,21/02/15 20:05
5.69344E+17,negative,Customer Service Issue,Southwest,kaylaelainefox,0,@SouthwestAir been on hold for an hour. I need to rebook my flight that was Cancelled Flighted! #help,21/02/15 19:52
5.69343E+17,negative,Customer Service Issue,Southwest,offroad437km,0,@SouthwestAir been on hold over an hr to rebook a Cancelled Flighted flight. Do you have anyone working???,21/02/15 19:47
5.69338E+17,negative,Customer Service Issue,Southwest,mullane_michael,0,@SouthwestAir On hold with airline 45 min and counting. Service is terrible!,21/02/15 19:26
5.69337E+17,negative,Customer Service Issue,Southwest,tyziniel,0,@SouthwestAir On hold for 45 minutes trying to rebook a Cancelled Flightled flight with a companion ticket. Help?,21/02/15 19:24
5.69335E+17,negative,Customer Service Issue,Southwest,_JASSSYY,0,@SouthwestAir your phone lines suck. I have a dilemma.,21/02/15 19:15
5.69312E+17,negative,Customer Service Issue,Southwest,DCBjr21,0,@SouthwestAir How many trees have to die before you stop trying to sell us a credit  card? #OptOut http://t.co/CXrZhcdTVz,21/02/15 17:44
5.69293E+17,negative,Customer Service Issue,Southwest,BigSho31,0,@SouthwestAir we are trying to fly back from Orlando to BWI. The website has crashed and no one answered the phone. #HELP,21/02/15 16:32
5.69289E+17,negative,Customer Service Issue,Southwest,mollywynne,0,@SouthwestAir wifi on my plane but I gotta pay for it? Help your broke homegirl out✈️📱,21/02/15 16:12
5.69288E+17,negative,Customer Service Issue,Southwest,AhamayIkuzus,0,@SouthwestAir yep after two hours and thirty minutes,21/02/15 16:11
5.69288E+17,negative,Customer Service Issue,Southwest,Murocker,0,@SouthwestAir hey... Why don't you add the intl number to your error when checking in. Going on 6 hrs looking for a way to checkin. #cancun,21/02/15 16:10
5.69287E+17,negative,Customer Service Issue,Southwest,cleordz,0,.@SouthwestAir  I finally hung up after 2 hours and was not able to get the flight I needed. #stuckintampa 😞,21/02/15 16:05
5.69285E+17,negative,Customer Service Issue,Southwest,sailorchick9705,0,@SouthwestAir I was on hold for two hours and finally hung up. I was able to do what I needed to without customer service eventually.,21/02/15 15:58
5.69282E+17,negative,Customer Service Issue,Southwest,ChristineFlores,0,@SouthwestAir Thank you ^AH. Still wish someone picked up the phone - 3hrs- dead phone. Taking your tweet as a refund confirmation.,21/02/15 15:47
5.69276E+17,negative,Customer Service Issue,Southwest,TiscarenoMark,0,@SouthwestAir Conf #8Q6MFD Finally got through &amp; told the flight was completely booked.  That would have been better info than advise 2 call,21/02/15 15:22
5.69274E+17,negative,Customer Service Issue,Southwest,ChristineFlores,0,"@SouthwestAir Officially a customer support game of wills... 2hr30 on hold... Who's the loser here? Oh yeah, that's me.",21/02/15 15:13
5.69274E+17,negative,Customer Service Issue,Southwest,nealmo,0,"@SouthwestAir  also, gave up after 1 hr 32 minutes on hold. Maybe put a few more people on it?",21/02/15 15:13
5.69267E+17,negative,Customer Service Issue,Southwest,ChristineFlores,0,"@SouthwestAir AH - did DM, no reply. On hold now over 2hrs. Just spent over $1k to get a United flight tmrw to get home. #lame",21/02/15 14:47
5.69263E+17,negative,Customer Service Issue,Southwest,scunning16,0,@SouthwestAir yes. Hung up and called a different number.,21/02/15 14:28
5.69261E+17,negative,Customer Service Issue,Southwest,LWills305,0,@SouthwestAir Worst customer service ever. You Cancelled Flightled my connecting flight to NY hours ago &amp; didn't tell me. Now I'm stuck in Tampa.,21/02/15 14:23
5.6926E+17,negative,Customer Service Issue,Southwest,duhhhLilah,0,"@SouthwestAir change your hold music, going on hour 3 and i'm about to loose it",21/02/15 14:16
5.69259E+17,negative,Customer Service Issue,Southwest,duhhhLilah,0,@SouthwestAir please please please answer the phone. . .,21/02/15 14:16
5.69259E+17,negative,Customer Service Issue,Southwest,duhhhLilah,0,@SouthwestAir did anyone come into work today? u should have all the pilots and flight attendants answer phones if no one is flying,21/02/15 14:16
5.69258E+17,negative,Customer Service Issue,Southwest,Shugnussy,0,"@SouthwestAir I have sent the DM, should I continue to wait on hold with a rep, or will you be servicing me here?",21/02/15 14:10
5.69255E+17,negative,Customer Service Issue,Southwest,VenessaFaith,0,@SouthwestAir can you please DM me who I can speak with regarding my receipts and who I can email a presidential level complaint,21/02/15 14:01
5.69255E+17,negative,Customer Service Issue,Southwest,coreysexson,0,@SouthwestAir IND website says contact airline for flight 899 tomorrow to ATL. On hold for over an hour. Can you give me any more info?,21/02/15 14:00
5.69253E+17,negative,Customer Service Issue,Southwest,abbeymcole,0,@SouthwestAir officially on hold for 2 hours!,21/02/15 13:49
5.6925E+17,negative,Customer Service Issue,Southwest,tlwbarnett,0,"@SouthwestAir Booked 6mos early, paid for Early check in, was ASSIGNED boarding #, here 3hrs early and you deleted me in error?! #LAS2BUF",21/02/15 13:39
5.69249E+17,negative,Customer Service Issue,Southwest,jamiemager,0,@SouthwestAir could you add me to that list? Been on hold for an hour 15,21/02/15 13:34
5.69248E+17,negative,Customer Service Issue,Southwest,TheWaynePyle,0,@SouthwestAir has the absolute worst customer service when trying to reach them by phone.,21/02/15 13:30
5.69245E+17,negative,Customer Service Issue,Southwest,BrysonJennings,0,"@SouthwestAir coming up on 2hrs on, still haven't spoken to a rep",21/02/15 13:19
5.69243E+17,negative,Customer Service Issue,Southwest,jamiemager,0,@SouthwestAir is Flight 3113 OMA&gt;DEN on 2/21 actually Cancelled Flightled? Been on hold for over an hour and your website says conflicting messages,21/02/15 13:10
5.69243E+17,negative,Customer Service Issue,Southwest,RyanDuncanPT,0,".@SouthwestAir Yes, total of 4 hours on hold. With all the Cancelled Flightlations, one would think there would be more staff. Decided to cx and drive",21/02/15 13:10
5.69243E+17,negative,Customer Service Issue,Southwest,Lozano_dc,0,@SouthwestAir don't you think a 4hr wait time to speak to an actual agent is ridiculous?! My flight was Cancelled Flightled this morning! #Getyourlife,21/02/15 13:10
5.6924E+17,negative,Customer Service Issue,Southwest,heroestoheroes,0,@SouthwestAir 2 wounded vets stuck. Hv trouble with agent help. On hold and no answer on Twitter. Pls respond,21/02/15 12:58
5.69235E+17,negative,Customer Service Issue,Southwest,bokkagroup,0,"@SouthwestAir @CallMeStanley7 And bring back the ""Agent will call you back..."" feature. Why was that ever discontinued???",21/02/15 12:39
5.69233E+17,negative,Customer Service Issue,Southwest,Raymance23,0,@SouthwestAir any particular reason it's 20+ minutes and counting to speak to a human being?,21/02/15 12:33
5.69226E+17,negative,Customer Service Issue,Southwest,zslick99,0,@SouthwestAir why are the ticketing lines in Las Vegas so unorganized??  Mass craziness. Half of the ticketing stations unmanned.,21/02/15 12:04
5.69226E+17,negative,Customer Service Issue,Southwest,lynnhambutler,0,@SouthwestAir fl 4158 Cancelled Flightled from Dallas to Austin. No one answering 800#.  Need help.,21/02/15 12:04
5.69226E+17,negative,Customer Service Issue,Southwest,TrishaBug72,0,@SouthwestAir been on hold for 30 min trying to rebook my flight you Cancelled Flightled. Help?!,21/02/15 12:02
5.69225E+17,negative,Customer Service Issue,Southwest,Chris_5Thompson,0,@SouthwestAir my wife is trying to get a group of clients to their destination and just got disconnected after2 hours holding. Help.,21/02/15 12:00
5.69225E+17,negative,Customer Service Issue,Southwest,aroundsville,0,"@SouthwestAir very confusing to receive ""your trip is around the corner!"" email when I already Cancelled Flightled the flight",21/02/15 11:58
5.69221E+17,negative,Customer Service Issue,Southwest,emilyalester,0,@SouthwestAir I've been on hold for the last 2 hours - no progress #pleasehelp #stranded #whenitsnowsitpours #tgcyaLate Flightr,21/02/15 11:45
5.6922E+17,negative,Customer Service Issue,Southwest,sgodsay,0,"@SouthwestAir, answered right away for a new res, but can't rebook the people that were supposed to leave today? Worst customer service.",21/02/15 11:40
5.69216E+17,negative,Customer Service Issue,Southwest,ChiefTimFitch,0,@SouthwestAir How to I rebook on-line when it keeps telling me that it's a reserv number for a past date (this morning)? Holding for 2hrs.,21/02/15 11:23
5.69215E+17,negative,Customer Service Issue,Southwest,RomanMedia,0,"@SouthwestAir Been on hold over 90 minutes. You can fly, but not answer the phone?",21/02/15 11:20
5.69208E+17,negative,Customer Service Issue,Southwest,RCAther10,0,@SouthwestAir I am trying to change a ticket for travel on Monday that cannot be changed online. Anyway faster than waiting on hold? #anhour,21/02/15 10:53
5.69208E+17,negative,Customer Service Issue,Southwest,jaretgordon,0,@SouthwestAir have a prompt for consumers for prompt for customer service instead of having customers on hold for 1.5 hrs,21/02/15 10:53
5.69208E+17,negative,Customer Service Issue,Southwest,Andieeejo,0,@SouthwestAir 😅 you won't let me change my reservation online so now I'm just wasting my time. http://t.co/mHA3xXaeD5,21/02/15 10:53
5.69208E+17,negative,Customer Service Issue,Southwest,jaretgordon,0,@SouthwestAir hire more customer service agents. And hour and a half is too long to hold,21/02/15 10:52
5.69207E+17,negative,Customer Service Issue,Southwest,sgodsay,0,"@SouthwestAir, been on hold for an over an hour now - when can we expect some customer service? #disappointed",21/02/15 10:49
5.69204E+17,negative,Customer Service Issue,Southwest,katieaune,0,@SouthwestAir thx - i managed to figure it out by trying diff confirmation #s as i booked. just annoying it's not readily available!,21/02/15 10:36
5.69204E+17,negative,Customer Service Issue,Southwest,rutty1221,0,@SouthwestAir 2nd leg of trip Cancelled Flightled. Been on hold 1.5 hrs. Will we lose our $ if we don't speak to someone before first flight leaves?,21/02/15 10:35
5.69203E+17,negative,Customer Service Issue,Southwest,ItsDTruth,0,@SouthwestAir I've been on hold almost an hour! I LUV y'all but #ImJustSaying 😔😔😔 http://t.co/t6fYyBHjhL,21/02/15 10:34
5.69202E+17,negative,Customer Service Issue,Southwest,jsanner2,0,"@SouthwestAir I love you guys, but even Comcast has a better phone help system. A simple callback system would fix most of the problem...",21/02/15 10:29
5.69201E+17,negative,Customer Service Issue,Southwest,itsEiBE,0,@SouthwestAir you guys need better communication to your customers. This is rude and unprofessional.,21/02/15 10:26
5.69201E+17,negative,Customer Service Issue,Southwest,igdaloff,0,@SouthwestAir I wrote to your customer support on Monday re: a Cancelled Flighted flight but haven't heard back. Any idea what's up? Thanks.,21/02/15 10:24
5.69197E+17,negative,Customer Service Issue,Southwest,jmwait,0,.@SouthwestAir received an error online and have been on hold for over 1.5 hours. Completely unacceptable.,21/02/15 10:09
5.69188E+17,negative,Customer Service Issue,Southwest,davidgoodson71,0,@SouthwestAir  when you take my money and do not provide a service makes for a profitable venture for your company. #IsItTheGaryKellyWay?,21/02/15 9:34
5.69183E+17,negative,Customer Service Issue,Southwest,AnthonyLambkin,0,@SouthwestAir trying to rebook flight. On hold for 23 mins before disconnected and now almost 40 mins? Unbelievable. http://t.co/0BJNz4EIX5,21/02/15 9:14
5.69182E+17,negative,Customer Service Issue,Southwest,cjangla,0,@SouthwestAir been on hold for 20 mins to Cancelled Flight my reservation. Can you assist?,21/02/15 9:08
5.69181E+17,negative,Customer Service Issue,Southwest,Shivener,0,"@SouthwestAir On hold over 2 hrs and got cutoff !Cancelled Flightled my flight, now can't get to booked cruise in Florida! Terrible customer service!",21/02/15 9:03
5.6918E+17,negative,Customer Service Issue,Southwest,HDTeem,0,@SouthwestAir I've been on hold for over an hour and counting…just need a simple name change http://t.co/5Siczx1oez,21/02/15 9:00
5.6918E+17,negative,Customer Service Issue,Southwest,dan_humboldt,0,@SouthwestAir been on hold for over an hour to speak to a customer service rep. What the heck?? #Southwest #customerservice,21/02/15 8:59
5.69176E+17,negative,Customer Service Issue,Southwest,ray_ettel,0,@SouthwestAir - you can do better than having someone on hold for over an hr http://t.co/FxNv618B1A,21/02/15 8:45
5.69175E+17,negative,Customer Service Issue,Southwest,SherzodGulamov,0,@SouthwestAir- I called @united and they solved the flight Cancelled Flightlation issue in 15minutes. May be ask them how to do it? #getmorehands,21/02/15 8:39
5.69173E+17,negative,Customer Service Issue,Southwest,slandail,0,"@SouthwestAir 2 hours on hold trying to reschedule Cancelled Flightled flight. Hold music stopped, but no one's answering. How can I reach a rep?",21/02/15 8:31
5.69172E+17,negative,Customer Service Issue,Southwest,caesar_funch,0,@SouthwestAir I thought you guys were the best airline...I've been on hold for an hour!,21/02/15 8:27
5.6917E+17,negative,Customer Service Issue,Southwest,xscubascottiex,0,@SouthwestAir Had to pay a $25 fare difference on a change but can't seem to find the receipt for it. How can I get a copy for reimbursement,21/02/15 8:22
5.6917E+17,negative,Customer Service Issue,Southwest,SherzodGulamov,0,"@SouthwestAir can't speak with customer service for 2hours, still on hold! Do you guys work?#nogood",21/02/15 8:20
5.69165E+17,negative,Customer Service Issue,Southwest,BigMouthLogan,0,@SouthwestAir - Hi Janet in customer service. I'm calling you back and have been sitting in que for 40 mins! Plz pick it up!!! #frustrated,21/02/15 8:02
5.69165E+17,negative,Customer Service Issue,Southwest,GRitchart,0,"@SouthwestAir I thank you for the reply but too complicated to DM, really would like to talk to a cust rep. What is going on there?",21/02/15 8:01
5.69165E+17,negative,Customer Service Issue,Southwest,NicolePiering,0,@SouthwestAir Can't DM you because you don't follow me.,21/02/15 8:01
5.69165E+17,negative,Customer Service Issue,Southwest,troyhorton,0,@SouthwestAir Yes. I figured an hour was a long enough time to hold before giving up. Can somebody call me?,21/02/15 8:00
5.69164E+17,negative,Customer Service Issue,Southwest,NicolePiering,0,@SouthwestAir - been on hold forever. My first flight was Cancelled Flightled but my 2nd flight is still on time - HELP!,21/02/15 7:57
5.69162E+17,negative,Customer Service Issue,Southwest,jeffreyfields,1,@SouthwestAir is anyone answering phones to rebook Cancelled Flightled flights?,21/02/15 7:51
5.69162E+17,negative,Customer Service Issue,Southwest,arteriesrus,0,"@SouthwestAir customer svc worse than the #WinterWeather !  Flight Cancelled Flighted, website malfunction, on hold for &gt;1:34. http://t.co/PgwUkrpMOx",21/02/15 7:47
5.69159E+17,negative,Customer Service Issue,Southwest,GRitchart,1,@SouthwestAir been on hold now for 1 hour 20 minutes with cust service. Can you help?,21/02/15 7:35
5.69155E+17,negative,Customer Service Issue,Southwest,jaindrops,0,@SouthwestAir answered. My options are a refund or a resched for Monday (I'd miss work). So I'm paying hundreds for a @USAirways flight tmw.,21/02/15 7:22
